Match_ID,Tournament_ID,Player_White,Player_Black,Winner,Arbiter,Match_Type,Round
M-136-RJOG,T-201-ZHZR,SK-12-KOCI,SK-73-BGAP,SK-12-KOCI,A-653-HSVC,Knockout,1
M-098-XLVE,T-201-ZHZR,ML-92-EMPI,NP-25-AURH,ML-92-EMPI,A-205-LUPN,Knockout,1
M-040-WOLQ,T-201-ZHZR,TH-87-YIYM,VN-99-JJHD,TH-87-YIYM,A-576-ZMEW,Knockout,1
M-900-QJXV,T-201-ZHZR,FI-18-FWJQ,CD-85-DVEZ,FI-18-FWJQ,A-110-ZOXW,Knockout,1
M-383-UIZO,T-201-ZHZR,FR-24-HPFJ,BA-15-ZIOC,FR-24-HPFJ,A-400-WVNE,Knockout,1
M-663-EOHA,T-201-ZHZR,MY-67-YTSZ,MZ-76-AROZ,MY-67-YTSZ,A-978-BMXJ,Knockout,2
M-266-PUBR,T-201-ZHZR,TH-87-YIYM,FI-18-FWJQ,FI-18-FWJQ,A-355-UJHG,Knockout,2
M-168-QREX,T-201-ZHZR,ML-92-EMPI,FR-24-HPFJ,FR-24-HPFJ,A-212-YSGP,Knockout,2
M-881-LCUX,T-201-ZHZR,GD-24-YYDQ,SK-12-KOCI,GD-24-YYDQ,A-482-YSYR,Knockout,2
M-086-LOQU,T-201-ZHZR,FI-18-FWJQ,MY-67-YTSZ,MY-67-YTSZ,A-404-PHDO,Knockout,3
M-285-XYVT,T-201-ZHZR,GD-24-YYDQ,FR-24-HPFJ,FR-24-HPFJ,A-046-LPRZ,Knockout,3
M-046-ENUK,T-201-ZHZR,MY-67-YTSZ,FR-24-HPFJ,MY-67-YTSZ,A-753-MBOK,Final,4
M-810-XUNY,T-934-CFXC,BS-69-OHCZ,GD-19-RYPZ,BS-69-OHCZ,A-323-XPBU,Knockout,1
M-643-BYEC,T-934-CFXC,FJ-98-HMMP,PA-76-HJXE,PA-76-HJXE,A-376-LHEG,Knockout,1
M-346-HWNP,T-934-CFXC,LB-95-YDKY,SE-58-MWSI,SE-58-MWSI,A-404-PHDO,Knockout,1
M-595-JCDH,T-934-CFXC,QA-29-EMVO,LV-27-XFMM,QA-29-EMVO,A-212-YSGP,Knockout,1
M-456-IEBQ,T-934-CFXC,BS-61-NSGV,LB-64-CXVT,LB-64-CXVT,A-653-HSVC,Knockout,1
M-684-JMHO,T-934-CFXC,MN-95-OVPM,AZ-42-RDAW,MN-95-OVPM,A-415-VUCA,Knockout,1
M-777-WVKB,T-934-CFXC,MZ-79-MBBF,FR-09-TRFV,FR-09-TRFV,A-497-VXCO,Knockout,1
M-511-PWBN,T-934-CFXC,NR-41-BBOC,OM-22-CIOD,NR-41-BBOC,A-584-EYAH,Knockout,1
M-833-NXMV,T-934-CFXC,TG-08-RKXC,KG-94-BSUI,TG-08-RKXC,A-636-BSBV,Knockout,1
M-685-ZWHB,T-934-CFXC,DK-27-DPHR,ZA-33-ZGPL,ZA-33-ZGPL,A-584-EYAH,Knockout,1
M-945-ABMX,T-934-CFXC,BD-78-ZMWY,BN-95-HUZI,BD-78-ZMWY,A-110-ZOXW,Knockout,1
M-394-ROTC,T-934-CFXC,JM-72-PNWM,LV-97-QEBJ,JM-72-PNWM,A-227-LKKU,Knockout,1
M-503-WCMH,T-934-CFXC,NR-28-FQRC,IE-96-YUVV,IE-96-YUVV,A-072-OOEB,Knockout,1
M-405-CSNM,T-934-CFXC,BW-63-EHYG,DE-51-NLOX,BW-63-EHYG,A-653-HSVC,Knockout,1
M-611-AZRQ,T-934-CFXC,PE-14-WDWO,MA-82-FWUA,MA-82-FWUA,A-323-XPBU,Knockout,1
M-829-SMZG,T-934-CFXC,BE-95-JILO,WS-82-JPSO,BE-95-JILO,A-072-OOEB,Knockout,1
M-448-YJID,T-934-CFXC,PS-11-OCON,CV-58-LGME,CV-58-LGME,A-174-FIOU,Knockout,1
M-650-GCCX,T-934-CFXC,PH-90-YDPQ,BN-68-TUGU,PH-90-YDPQ,A-643-PGGY,Knockout,1
M-829-WNCU,T-934-CFXC,PH-45-MUMM,BJ-06-ORJP,BJ-06-ORJP,A-444-FJOY,Knockout,1
M-744-DEMY,T-934-CFXC,UY-95-IRHR,DE-40-NYKM,DE-40-NYKM,A-794-BPJV,Knockout,1
M-328-WNNY,T-934-CFXC,MD-72-HEIY,KR-79-YHPP,KR-79-YHPP,A-193-MODO,Knockout,1
M-966-ADBR,T-934-CFXC,TN-38-YXXU,VC-50-FOBA,VC-50-FOBA,A-107-OZAY,Knockout,1
M-447-UUTE,T-934-CFXC,UZ-02-WYSS,BW-50-EZCB,UZ-02-WYSS,A-046-LPRZ,Knockout,1
M-716-ITCT,T-934-CFXC,NO-84-DPEU,LI-53-KATN,LI-53-KATN,A-072-OOEB,Knockout,1
M-958-UMDB,T-934-CFXC,BO-28-TBNO,AF-44-KUNV,BO-28-TBNO,A-426-GEMT,Knockout,1
M-471-TQEM,T-934-CFXC,NL-89-FZJU,LA-79-IHNY,LA-79-IHNY,A-113-OQGW,Knockout,1
M-762-UQDM,T-934-CFXC,MH-82-QUQQ,SY-97-WVJO,SY-97-WVJO,A-479-ABQX,Knockout,1
M-285-CATW,T-934-CFXC,LY-38-VEYO,BD-81-DLGU,BD-81-DLGU,A-251-WEVQ,Knockout,1
M-787-QZAZ,T-934-CFXC,NA-11-RAHJ,TT-40-DGEK,NA-11-RAHJ,A-832-HHGJ,Knockout,1
M-950-FESL,T-934-CFXC,CG-42-CXUK,BI-78-VXJT,CG-42-CXUK,A-647-RJIK,Knockout,1
M-087-GSXL,T-934-CFXC,NG-36-DHRA,CU-76-MLNB,NG-36-DHRA,A-355-UJHG,Knockout,1
M-568-UUHQ,T-934-CFXC,ET-81-DAXI,NL-33-BKRH,ET-81-DAXI,A-846-UILI,Knockout,1
M-366-PEQP,T-934-CFXC,KR-79-YHPP,MN-95-OVPM,KR-79-YHPP,A-307-XLTG,Knockout,2
M-360-MQII,T-934-CFXC,ET-81-DAXI,BS-69-OHCZ,ET-81-DAXI,A-072-OOEB,Knockout,2
M-878-LNEJ,T-934-CFXC,NG-36-DHRA,SE-58-MWSI,NG-36-DHRA,A-846-UILI,Knockout,2
M-898-ZVDA,T-934-CFXC,NA-11-RAHJ,FR-09-TRFV,NA-11-RAHJ,A-848-JGUB,Knockout,2
M-985-MKJZ,T-934-CFXC,BD-78-ZMWY,BD-81-DLGU,BD-81-DLGU,A-046-LPRZ,Knockout,2
M-301-ONCX,T-934-CFXC,VC-50-FOBA,LI-53-KATN,LI-53-KATN,A-404-PHDO,Knockout,2
M-355-OHGI,T-934-CFXC,BW-63-EHYG,LA-79-IHNY,LA-79-IHNY,A-643-PGGY,Knockout,2
M-614-NCQW,T-934-CFXC,ZA-33-ZGPL,BO-28-TBNO,ZA-33-ZGPL,A-400-WVNE,Knockout,2
M-585-XTMV,T-934-CFXC,PA-76-HJXE,NR-41-BBOC,PA-76-HJXE,A-075-JZKY,Knockout,2
M-659-OUPT,T-934-CFXC,DE-40-NYKM,SY-97-WVJO,DE-40-NYKM,A-105-JDYG,Knockout,2
M-671-BEFF,T-934-CFXC,BE-95-JILO,CG-42-CXUK,BE-95-JILO,A-543-NJWT,Knockout,2
M-790-ZRAY,T-934-CFXC,PH-90-YDPQ,LB-64-CXVT,PH-90-YDPQ,A-285-OMXX,Knockout,2
M-485-MMMX,T-934-CFXC,BJ-06-ORJP,UZ-02-WYSS,BJ-06-ORJP,A-875-XYXX,Knockout,2
M-758-PTIN,T-934-CFXC,MA-82-FWUA,JM-72-PNWM,MA-82-FWUA,A-584-EYAH,Knockout,2
M-314-UBJR,T-934-CFXC,TG-08-RKXC,IE-96-YUVV,IE-96-YUVV,A-576-ZMEW,Knockout,2
M-745-FDFC,T-934-CFXC,QA-29-EMVO,CV-58-LGME,QA-29-EMVO,A-875-XYXX,Knockout,2
M-067-HGQP,T-934-CFXC,BJ-06-ORJP,PA-76-HJXE,BJ-06-ORJP,A-110-ZOXW,Knockout,3
M-002-ILNI,T-934-CFXC,DE-40-NYKM,PH-90-YDPQ,DE-40-NYKM,A-585-QDOU,Knockout,3
M-698-KCUA,T-934-CFXC,NA-11-RAHJ,ET-81-DAXI,NA-11-RAHJ,A-951-PQAX,Knockout,3
M-996-HTSN,T-934-CFXC,IE-96-YUVV,MA-82-FWUA,IE-96-YUVV,A-682-KGJO,Knockout,3
M-527-UVOL,T-934-CFXC,NG-36-DHRA,BE-95-JILO,NG-36-DHRA,A-404-PHDO,Knockout,3
M-784-KPCC,T-934-CFXC,LA-79-IHNY,QA-29-EMVO,LA-79-IHNY,A-046-LPRZ,Knockout,3
M-159-RPXW,T-934-CFXC,BD-81-DLGU,KR-79-YHPP,BD-81-DLGU,A-251-WEVQ,Knockout,3
M-407-HCAI,T-934-CFXC,LI-53-KATN,ZA-33-ZGPL,ZA-33-ZGPL,A-227-LKKU,Knockout,3
M-175-WQTS,T-934-CFXC,BD-81-DLGU,DE-40-NYKM,BD-81-DLGU,A-739-NXKI,Knockout,4
M-064-QDBQ,T-934-CFXC,NA-11-RAHJ,IE-96-YUVV,IE-96-YUVV,A-546-VWCY,Knockout,4
M-975-JZDQ,T-934-CFXC,BJ-06-ORJP,ZA-33-ZGPL,BJ-06-ORJP,A-164-PTLV,Knockout,4
M-894-MTBC,T-934-CFXC,NG-36-DHRA,LA-79-IHNY,LA-79-IHNY,A-455-RFSN,Knockout,4
M-051-NHLJ,T-934-CFXC,BD-81-DLGU,IE-96-YUVV,IE-96-YUVV,A-370-BBYP,Knockout,5
M-999-DSAK,T-934-CFXC,LA-79-IHNY,BJ-06-ORJP,BJ-06-ORJP,A-864-KMZU,Knockout,5
M-059-XHSU,T-934-CFXC,IE-96-YUVV,BJ-06-ORJP,BJ-06-ORJP,A-404-PHDO,Final,6
M-267-EZWK,T-583-UXIL,HT-60-MMGG,PE-24-LSCA,HT-60-MMGG,A-771-ZNFJ,Knockout,1
M-451-XGGM,T-583-UXIL,DZ-11-TOEE,BE-95-JILO,DZ-11-TOEE,A-404-PHDO,Knockout,1
M-560-DBNC,T-583-UXIL,CV-40-IBTE,MM-26-PTXW,CV-40-IBTE,A-105-JDYG,Knockout,1
M-124-WFCN,T-583-UXIL,JM-72-ZFGM,NE-66-ZGPR,NE-66-ZGPR,A-497-RSND,Knockout,1
M-164-IZWC,T-583-UXIL,NP-43-FHRL,SG-54-HEWM,SG-54-HEWM,A-753-MBOK,Knockout,1
M-631-JCAG,T-583-UXIL,QA-29-EMVO,BF-99-FCXZ,QA-29-EMVO,A-507-QWWG,Knockout,1
M-037-DNIH,T-583-UXIL,RO-90-SLPJ,WS-69-YHCX,WS-69-YHCX,A-105-JDYG,Knockout,1
M-225-BBUL,T-583-UXIL,MG-97-KWIZ,SV-50-XQRG,SV-50-XQRG,A-046-LPRZ,Knockout,1
M-279-FKOG,T-583-UXIL,CV-40-IBTE,WS-69-YHCX,WS-69-YHCX,A-404-PHDO,Knockout,2
M-250-BWTH,T-583-UXIL,SG-54-HEWM,DZ-11-TOEE,SG-54-HEWM,A-181-EAUL,Knockout,2
M-902-RQWX,T-583-UXIL,SV-50-XQRG,NE-66-ZGPR,SV-50-XQRG,A-707-DMNM,Knockout,2
M-606-UDQZ,T-583-UXIL,QA-29-EMVO,HT-60-MMGG,QA-29-EMVO,A-370-KAHS,Knockout,2
M-362-NJGH,T-583-UXIL,QA-29-EMVO,SV-50-XQRG,QA-29-EMVO,A-994-IXNI,Knockout,3
M-269-XGBB,T-583-UXIL,WS-69-YHCX,SG-54-HEWM,WS-69-YHCX,A-739-NXKI,Knockout,3
M-144-ICCJ,T-583-UXIL,WS-69-YHCX,QA-29-EMVO,QA-29-EMVO,A-771-ZNFJ,Final,4
M-623-SWGU,T-480-JQHO,SL-56-SXBW,SK-12-KOCI,SL-56-SXBW,A-275-YFLC,Knockout,1
M-749-RLCB,T-480-JQHO,JP-67-GWEN,PE-74-YWMW,PE-74-YWMW,A-771-ZNFJ,Knockout,1
M-420-VEOA,T-480-JQHO,PS-45-IOXW,CI-73-DDVN,PS-45-IOXW,A-951-PQAX,Knockout,1
M-339-QTAC,T-480-JQHO,CD-95-AHQQ,AT-23-VEIS,AT-23-VEIS,A-546-TDIK,Knockout,1
M-325-UEWW,T-480-JQHO,EE-21-WQXT,NL-34-ZMVO,NL-34-ZMVO,A-288-AQQN,Knockout,1
M-313-SSUL,T-480-JQHO,DO-68-VNGZ,BD-02-YJCS,BD-02-YJCS,A-251-WEVQ,Knockout,1
M-509-XHEA,T-480-JQHO,ER-35-DGSN,MU-89-GSXN,ER-35-DGSN,A-848-JGUB,Knockout,1
M-690-GUHB,T-480-JQHO,BH-88-JGCE,GQ-30-OMVO,GQ-30-OMVO,A-821-IGTM,Knockout,1
M-641-FLMC,T-480-JQHO,QA-92-PBXC,ML-17-WQFS,ML-17-WQFS,A-307-XLTG,Knockout,1
M-842-JBGE,T-480-JQHO,JO-56-JMGK,NO-65-LJMU,NO-65-LJMU,A-653-HSVC,Knockout,1
M-100-SMEP,T-480-JQHO,LI-58-XSDH,BO-38-DLRD,LI-58-XSDH,A-978-BMXJ,Knockout,1
M-598-ZWEI,T-480-JQHO,MH-09-ZFGF,PW-04-ZMXI,MH-09-ZFGF,A-753-MBOK,Knockout,1
M-159-XXDR,T-480-JQHO,NZ-20-JNVF,MK-78-NATN,NZ-20-JNVF,A-497-VXCO,Knockout,1
M-113-JERX,T-480-JQHO,SR-39-WUSA,TD-51-VHOV,TD-51-VHOV,A-355-UJHG,Knockout,1
M-204-CDLY,T-480-JQHO,MW-44-HIYQ,UY-42-PKBY,UY-42-PKBY,A-110-ZOXW,Knockout,1
M-626-QOFE,T-480-JQHO,BA-96-BTKS,BT-60-DLZF,BT-60-DLZF,A-433-UIVZ,Knockout,1
M-058-JNEL,T-480-JQHO,NZ-20-JNVF,ER-35-DGSN,ER-35-DGSN,A-415-VUCA,Knockout,2
M-100-XOBO,T-480-JQHO,MH-09-ZFGF,TD-51-VHOV,TD-51-VHOV,A-323-XPBU,Knockout,2
M-956-KLVZ,T-480-JQHO,BT-60-DLZF,LI-58-XSDH,LI-58-XSDH,A-426-GEMT,Knockout,2
M-687-EOYY,T-480-JQHO,NL-34-ZMVO,ML-17-WQFS,NL-34-ZMVO,A-251-WEVQ,Knockout,2
M-683-IARU,T-480-JQHO,BD-02-YJCS,UY-42-PKBY,BD-02-YJCS,A-133-ZXLE,Knockout,2
M-512-EGPU,T-480-JQHO,GQ-30-OMVO,PE-74-YWMW,GQ-30-OMVO,A-707-DMNM,Knockout,2
M-569-VIOM,T-480-JQHO,NO-65-LJMU,SL-56-SXBW,NO-65-LJMU,A-875-XYXX,Knockout,2
M-936-LJIL,T-480-JQHO,AT-23-VEIS,PS-45-IOXW,AT-23-VEIS,A-037-PABZ,Knockout,2
M-079-LRDG,T-480-JQHO,ER-35-DGSN,AT-23-VEIS,AT-23-VEIS,A-479-ABQX,Knockout,3
M-819-VNPB,T-480-JQHO,LI-58-XSDH,GQ-30-OMVO,LI-58-XSDH,A-643-PGGY,Knockout,3
M-278-QTLI,T-480-JQHO,NO-65-LJMU,NL-34-ZMVO,NO-65-LJMU,A-920-YIJT,Knockout,3
M-771-XKYI,T-480-JQHO,BD-02-YJCS,TD-51-VHOV,BD-02-YJCS,A-988-NGYH,Knockout,3
M-199-OMDY,T-480-JQHO,LI-58-XSDH,AT-23-VEIS,AT-23-VEIS,A-953-RXIU,Knockout,4
M-364-HMOX,T-480-JQHO,BD-02-YJCS,NO-65-LJMU,NO-65-LJMU,A-355-UJHG,Knockout,4
M-247-ZDVI,T-480-JQHO,NO-65-LJMU,AT-23-VEIS,AT-23-VEIS,A-733-AUEN,Final,5
M-948-ZSJV,T-087-JFGA,CO-50-IEWB,KE-78-CLHP,CO-50-IEWB,A-075-JZKY,Knockout,1
M-955-TYDD,T-087-JFGA,SM-32-EXUF,SV-30-OVWO,SV-30-OVWO,A-285-OMXX,Knockout,1
M-261-JEMD,T-087-JFGA,FI-01-HKOI,FJ-36-CNXV,FI-01-HKOI,A-653-HSVC,Knockout,1
M-913-RCZJ,T-087-JFGA,MX-33-ORFP,AF-25-TBIB,MX-33-ORFP,A-251-WEVQ,Knockout,1
M-045-DBAN,T-087-JFGA,VC-16-BWYN,NA-11-RAHJ,VC-16-BWYN,A-433-UIVZ,Knockout,1
M-573-NYVB,T-087-JFGA,SD-82-GSZV,SY-24-YDRN,SD-82-GSZV,A-075-JZKY,Knockout,1
M-077-CMOR,T-087-JFGA,SC-46-EEDI,SL-08-MBHF,SC-46-EEDI,A-212-YSGP,Knockout,1
M-382-KFQZ,T-087-JFGA,TG-24-SGBD,BF-98-VRWN,TG-24-SGBD,A-212-YSGP,Knockout,1
M-497-XJEJ,T-087-JFGA,CA-53-GNFL,ML-92-EMPI,ML-92-EMPI,A-205-LUPN,Knockout,1
M-858-HJNX,T-087-JFGA,ST-44-PBJA,VU-21-RYVQ,VU-21-RYVQ,A-584-EYAH,Knockout,1
M-431-WTVZ,T-087-JFGA,IE-91-IAIT,MW-38-DAHX,MW-38-DAHX,A-576-ZMEW,Knockout,1
M-112-YYQH,T-087-JFGA,ER-77-PTAA,WS-17-GGMW,WS-17-GGMW,A-164-PTLV,Knockout,1
M-211-ICUA,T-087-JFGA,MU-89-GSXN,TH-96-CSVY,MU-89-GSXN,A-037-PABZ,Knockout,1
M-631-UJKJ,T-087-JFGA,PE-10-NYQC,HR-63-EQQZ,HR-63-EQQZ,A-370-KAHS,Knockout,1
M-401-LDYY,T-087-JFGA,KP-84-JABW,ER-91-JMML,ER-91-JMML,A-285-RKWL,Knockout,1
M-918-DZSJ,T-087-JFGA,VC-25-ZVJG,HU-69-FZHX,HU-69-FZHX,A-193-MODO,Knockout,1
M-926-KRGZ,T-087-JFGA,SC-46-EEDI,SD-82-GSZV,SD-82-GSZV,A-875-XYXX,Knockout,2
M-630-YIFK,T-087-JFGA,ER-91-JMML,MW-38-DAHX,ER-91-JMML,A-113-OQGW,Knockout,2
M-046-DKNN,T-087-JFGA,FI-01-HKOI,HR-63-EQQZ,FI-01-HKOI,A-951-PQAX,Knockout,2
M-245-XWHU,T-087-JFGA,HU-69-FZHX,WS-17-GGMW,HU-69-FZHX,A-475-CECH,Knockout,2
M-967-XPFF,T-087-JFGA,MU-89-GSXN,TG-24-SGBD,TG-24-SGBD,A-585-QDOU,Knockout,2
M-547-MHAB,T-087-JFGA,VC-16-BWYN,ML-92-EMPI,ML-92-EMPI,A-848-JGUB,Knockout,2
M-591-JSAL,T-087-JFGA,CO-50-IEWB,MX-33-ORFP,CO-50-IEWB,A-682-KGJO,Knockout,2
M-384-RTXX,T-087-JFGA,VU-21-RYVQ,SV-30-OVWO,SV-30-OVWO,A-105-JDYG,Knockout,2
M-747-QJIL,T-087-JFGA,FI-01-HKOI,HU-69-FZHX,FI-01-HKOI,A-433-UIVZ,Knockout,3
M-499-VGHV,T-087-JFGA,ER-91-JMML,ML-92-EMPI,ML-92-EMPI,A-433-UIVZ,Knockout,3
M-977-DAPE,T-087-JFGA,TG-24-SGBD,SD-82-GSZV,TG-24-SGBD,A-404-PHDO,Knockout,3
M-566-BYVP,T-087-JFGA,SV-30-OVWO,CO-50-IEWB,SV-30-OVWO,A-046-LPRZ,Knockout,3
M-368-HTST,T-087-JFGA,SV-30-OVWO,TG-24-SGBD,TG-24-SGBD,A-105-JDYG,Knockout,4
M-861-AFWS,T-087-JFGA,ML-92-EMPI,FI-01-HKOI,FI-01-HKOI,A-038-HPER,Knockout,4
M-345-UCKK,T-087-JFGA,FI-01-HKOI,TG-24-SGBD,FI-01-HKOI,A-739-NXKI,Final,5
M-252-KTHU,T-333-SJFP,KH-20-ZDVW,TR-75-AZQH,TR-75-AZQH,A-846-UILI,Knockout,1
M-283-HXCW,T-333-SJFP,KG-50-FBQC,SV-79-QVJS,KG-50-FBQC,A-682-KGJO,Knockout,1
M-912-UNSC,T-333-SJFP,IR-70-KTKD,AZ-42-RDAW,AZ-42-RDAW,A-647-RJIK,Knockout,1
M-108-QZMA,T-333-SJFP,LK-18-NOKN,PS-29-LGSG,PS-29-LGSG,A-497-VXCO,Knockout,1
M-706-MHLV,T-333-SJFP,ZA-53-ATJW,BB-03-HTWI,ZA-53-ATJW,A-733-AUEN,Knockout,1
M-862-QMRA,T-333-SJFP,MH-94-NICB,JO-56-JMGK,MH-94-NICB,A-543-NJWT,Knockout,1
M-094-AXNF,T-333-SJFP,KG-17-STQW,KZ-14-IEEM,KZ-14-IEEM,A-038-HPER,Knockout,1
M-977-DCQQ,T-333-SJFP,MH-03-HMSF,BA-15-ZIOC,MH-03-HMSF,A-133-ZXLE,Knockout,1
M-084-VUAY,T-333-SJFP,MH-03-HMSF,PS-29-LGSG,PS-29-LGSG,A-846-UILI,Knockout,2
M-145-SSHG,T-333-SJFP,KG-50-FBQC,KZ-14-IEEM,KG-50-FBQC,A-953-RXIU,Knockout,2
M-146-AADA,T-333-SJFP,MH-94-NICB,TR-75-AZQH,TR-75-AZQH,A-475-CECH,Knockout,2
M-733-DUWG,T-333-SJFP,ZA-53-ATJW,AZ-42-RDAW,AZ-42-RDAW,A-636-BSBV,Knockout,2
M-459-LQDT,T-333-SJFP,PS-29-LGSG,AZ-42-RDAW,PS-29-LGSG,A-193-MODO,Knockout,3
M-533-KGJW,T-333-SJFP,TR-75-AZQH,KG-50-FBQC,TR-75-AZQH,A-848-JGUB,Knockout,3
M-856-YTPK,T-333-SJFP,PS-29-LGSG,TR-75-AZQH,PS-29-LGSG,A-400-WVNE,Final,4
M-556-VPRG,T-633-MAFR,MN-71-ZIHI,CD-02-ODUL,MN-71-ZIHI,A-444-FJOY,Knockout,1
M-632-CNYI,T-633-MAFR,KZ-67-TLUH,AO-61-YBRQ,AO-61-YBRQ,A-875-XYXX,Knockout,1
M-838-OZED,T-633-MAFR,ZW-11-MHTB,CV-22-ZKOU,CV-22-ZKOU,A-584-EYAH,Knockout,1
M-426-HLEU,T-633-MAFR,IR-73-WFCN,SK-09-GCBI,SK-09-GCBI,A-707-DMNM,Knockout,1
M-398-XOBH,T-633-MAFR,FI-01-HKOI,KM-89-OFFN,FI-01-HKOI,A-507-QWWG,Knockout,1
M-833-ZRTZ,T-633-MAFR,VN-52-RHMS,HR-41-NCFI,HR-41-NCFI,A-479-ABQX,Knockout,1
M-611-EWTC,T-633-MAFR,BN-22-TLUF,NR-28-IVGG,NR-28-IVGG,A-113-OQGW,Knockout,1
M-129-GMGY,T-633-MAFR,VU-17-WCWI,MT-20-OITS,MT-20-OITS,A-964-FAZS,Knockout,1
M-049-FNRG,T-633-MAFR,BI-20-AKIQ,DK-06-IHYT,DK-06-IHYT,A-653-HSVC,Knockout,1
M-398-YVGR,T-633-MAFR,LS-11-LMRN,ST-44-PBJA,ST-44-PBJA,A-275-YFLC,Knockout,1
M-266-ABOI,T-633-MAFR,GQ-31-QASD,ER-47-BIJO,ER-47-BIJO,A-930-CXBL,Knockout,1
M-001-DAVE,T-633-MAFR,NL-57-QGHK,NO-74-DVXP,NL-57-QGHK,A-647-RJIK,Knockout,1
M-790-RLTS,T-633-MAFR,BA-51-EOIN,OM-20-CTOR,BA-51-EOIN,A-355-UJHG,Knockout,1
M-633-AXPK,T-633-MAFR,SE-18-ERER,UA-74-IGHR,UA-74-IGHR,A-400-WVNE,Knockout,1
M-205-WLAP,T-633-MAFR,SR-39-WUSA,GB-72-VKIS,GB-72-VKIS,A-415-VUCA,Knockout,1
M-431-JYFV,T-633-MAFR,DO-58-BGZT,GE-70-ZYKN,GE-70-ZYKN,A-075-JZKY,Knockout,1
M-537-JPUG,T-633-MAFR,HR-41-NCFI,BA-51-EOIN,BA-51-EOIN,A-046-LPRZ,Knockout,2
M-169-ZSAM,T-633-MAFR,AO-61-YBRQ,MN-71-ZIHI,AO-61-YBRQ,A-771-ZNFJ,Knockout,2
M-886-DESJ,T-633-MAFR,DK-06-IHYT,ER-47-BIJO,DK-06-IHYT,A-864-KMZU,Knockout,2
M-954-RDLJ,T-633-MAFR,SK-09-GCBI,FI-01-HKOI,FI-01-HKOI,A-479-ABQX,Knockout,2
M-818-GVAZ,T-633-MAFR,CV-22-ZKOU,NR-28-IVGG,CV-22-ZKOU,A-576-ZMEW,Knockout,2
M-748-QYQN,T-633-MAFR,UA-74-IGHR,GB-72-VKIS,UA-74-IGHR,A-978-BMXJ,Knockout,2
M-623-SPXA,T-633-MAFR,ST-44-PBJA,NL-57-QGHK,ST-44-PBJA,A-497-VXCO,Knockout,2
M-748-TNXK,T-633-MAFR,GE-70-ZYKN,MT-20-OITS,GE-70-ZYKN,A-481-XDJY,Knockout,2
M-922-UWJB,T-633-MAFR,CV-22-ZKOU,DK-06-IHYT,CV-22-ZKOU,A-875-XYXX,Knockout,3
M-979-FRPI,T-633-MAFR,BA-51-EOIN,FI-01-HKOI,FI-01-HKOI,A-181-EAUL,Knockout,3
M-249-WAGG,T-633-MAFR,UA-74-IGHR,AO-61-YBRQ,AO-61-YBRQ,A-507-QWWG,Knockout,3
M-125-QEMD,T-633-MAFR,ST-44-PBJA,GE-70-ZYKN,GE-70-ZYKN,A-497-RSND,Knockout,3
M-716-IMXM,T-633-MAFR,CV-22-ZKOU,GE-70-ZYKN,CV-22-ZKOU,A-205-LUPN,Knockout,4
M-979-LVBY,T-633-MAFR,AO-61-YBRQ,FI-01-HKOI,AO-61-YBRQ,A-753-MBOK,Knockout,4
M-038-MASZ,T-633-MAFR,CV-22-ZKOU,AO-61-YBRQ,CV-22-ZKOU,A-433-UIVZ,Final,5
M-072-RCWF,T-552-SIWB,SN-59-ATAV,VE-17-BHJS,VE-17-BHJS,A-988-NGYH,Knockout,1
M-843-RDCT,T-552-SIWB,GH-54-LLPG,SC-21-WDCH,SC-21-WDCH,A-864-KMZU,Knockout,1
M-374-CJMK,T-552-SIWB,VN-52-RHMS,BW-29-KQMM,VN-52-RHMS,A-037-PABZ,Knockout,1
M-603-EXUP,T-552-SIWB,TH-53-BZPN,BG-14-XMWQ,TH-53-BZPN,A-951-PQAX,Knockout,1
M-951-EMXL,T-552-SIWB,RO-90-SLPJ,MR-69-DZPX,RO-90-SLPJ,A-376-LHEG,Knockout,1
M-250-NYKO,T-552-SIWB,AE-32-RYNN,BD-98-WWDG,BD-98-WWDG,A-205-LUPN,Knockout,1
M-097-HPHP,T-552-SIWB,LY-23-EHOO,MH-09-ZFGF,LY-23-EHOO,A-038-HPER,Knockout,1
M-977-OCGL,T-552-SIWB,BN-55-CNIW,SN-60-SLUF,SN-60-SLUF,A-864-KMZU,Knockout,1
M-589-RJUM,T-552-SIWB,LY-23-EHOO,BD-98-WWDG,LY-23-EHOO,A-110-ZOXW,Knockout,2
M-655-GQIE,T-552-SIWB,TH-53-BZPN,VE-17-BHJS,TH-53-BZPN,A-641-VEEM,Knockout,2
M-701-GDUC,T-552-SIWB,VN-52-RHMS,SC-21-WDCH,SC-21-WDCH,A-988-NGYH,Knockout,2
M-150-RHMC,T-552-SIWB,RO-90-SLPJ,SN-60-SLUF,RO-90-SLPJ,A-543-NJWT,Knockout,2
M-951-OLAR,T-552-SIWB,LY-23-EHOO,RO-90-SLPJ,RO-90-SLPJ,A-653-HSVC,Knockout,3
M-707-NKWE,T-552-SIWB,TH-53-BZPN,SC-21-WDCH,TH-53-BZPN,A-864-KMZU,Knockout,3
M-260-WVIT,T-552-SIWB,TH-53-BZPN,RO-90-SLPJ,TH-53-BZPN,A-370-KAHS,Final,4
M-753-AEMD,T-856-BISL,UA-70-DWGU,AM-84-OYFG,UA-70-DWGU,A-497-RSND,Knockout,1
M-355-NOXZ,T-856-BISL,SD-82-GSZV,GH-71-FUYH,GH-71-FUYH,A-105-JDYG,Knockout,1
